Rank,Brewery,Beer,Style,ABV,Rating,Ratings,Reviews
133,Brasserie Dieu du Ciel!,P?ch? Mortel,American Double / Imperial Stout,9.50% ABV,4.39,4687,12
178,Brasserie Dieu du Ciel!,P?ch? Mortel En F?t De Bourbon Am?ricain,American Double / Imperial Stout,9.50% ABV,4.35,360,168
43,Brothers Craft Brewing,Resolute - Coconut,American Double / Imperial Stout,13.50% ABV,4.49,74,113
72,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Golden Blend,Gueuze,7.50% ABV,4.45,845,46
77,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Vintage,Gueuze,6.00% ABV,4.44,629,26
91,Brouwerij Drie Fonteinen,Drie Fonteinen Framboos,Lambic - Fruit,5.00% ABV,4.42,514,187
156,Brouwerij Drie Fonteinen,Drie Fonteinen Hommage,Lambic - Fruit,6.00% ABV,4.36,706,42
205,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze,Gueuze,6.00% ABV,4.33,2505,161
129,Brouwerij Rodenbach N.V.,Rodenbach Caract?re Rouge,Flanders Red Ale,7.00% ABV,4.39,1182,45
96,Brouwerij St. Bernardus NV,St. Bernardus Abt 12,Quadrupel (Quad),10.00% ABV,4.42,8873,66
9,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Trappist Westvleteren 12 (XII),Quadrupel (Quad),10.20% ABV,4.6,5809,14
53,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Trappist Westvleteren 8 (VIII),Dubbel,8.00% ABV,4.47,1974,171
147,Cascade Brewing / Raccoon Lodge & Brewpub,Cascade Sang Noir,American Wild Ale,9.50% ABV,4.37,1434,51
74,Central Waters Brewing Company,Black Gold (2015),American Double / Imperial Stout,11.00% ABV,4.44,297,134
37,Cigar City Brewing,Hunahpu's Imperial Stout,American Double / Imperial Stout,11.00% ABV,4.5,3611,164
106,Cigar City Brewing,Caff? Americano,American Double / Imperial Stout,11.00% ABV,4.4,593,148
159,Clown Shoes,Breakfast Exorcism,American Double / Imperial Stout,11.00% ABV,4.36,234,122
82,Columbus Brewing Company,Columbus Bodhi DIPA,American Double / Imperial IPA,8.50% ABV,4.43,1243,41
165,Creature Comforts,See The Stars,Russian Imperial Stout,10.90% ABV,4.35,129,123
60,Dark Horse Brewing Company,Dark Horse Bourbon Barrel Aged Plead The 5th,Russian Imperial Stout,12.00% ABV,4.46,2827,121
216,De Struise Brouwers,Black Damnation V - Double Black,American Double / Imperial Stout,26.00% ABV,4.33,330,23
220,De Struise Brouwers,Pannepot,Quadrupel (Quad),10.00% ABV,4.32,2285,174
46,Deschutes Brewery,The Abyss,American Double / Imperial Stout,12.20% ABV,4.49,6372,15
89,Evil Twin Brewing,Imperial Biscotti Break Bourbon Barrel Aged,American Double / Imperial Stout,11.50% ABV,4.43,1323,24
109,Evil Twin Brewing,Evil Twin Double Barrel Jesus,American Double / Imperial Stout,12.00% ABV,4.4,457,143
213,Evil Twin Brewing,Evil Twin Imperial Biscotti Break,American Double / Imperial Stout,11.50% ABV,4.33,3656,132
136,Fat Head's Brewery & Saloon,Hop JuJu Imperial IPA,American Double / Imperial IPA,9.00% ABV,4.38,1595,48
225,Fat Head's Brewery & Saloon,Fat Head's Head Hunter IPA,American IPA,7.50% ABV,4.32,3845,141
134,Fiddlehead Brewing Company,Second Fiddle,American Double / Imperial IPA,8.20% ABV,4.38,1417,37
224,Fiddlehead Brewing Company,Mastermind,American Double / Imperial IPA,8.10% ABV,4.32,1051,16
101,FiftyFifty Brewing Company,Imperial Eclipse Stout - Elijah Craig (12 Year),American Double / Imperial Stout,11.90% ABV,4.41,1698,93
29,Firestone Walker Brewing Company,Parabola,Russian Imperial Stout,14.00% ABV,4.53,5805,3
75,Firestone Walker Brewing Company,?ucaba,English Barleywine,12.50% ABV,4.44,4615,176
98,Firestone Walker Brewing Company,Stickee Monkee,Quadrupel (Quad),12.00% ABV,4.42,2010,73
182,Firestone Walker Brewing Company,Parabajava,Russian Imperial Stout,14.00% ABV,4.35,233,82
228,Flossmoor Station Restaurant & Brewery,Bourbon Barrel Aged Hi-Fi Rye,American Barleywine,10.90% ABV,4.32,324,23
104,Foundation Brewing Company,Epiphany,American Double / Imperial IPA,8.00% ABV,4.41,566,190
7,Founders Brewing Company,Founders CBS Imperial Stout,American Double / Imperial Stout,10.60% ABV,4.62,4031,188
20,Founders Brewing Company,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout,11.20% ABV,4.56,10998,70
55,Founders Brewing Company,Founders Breakfast Stout,American Double / Imperial Stout,8.30% ABV,4.47,15391,98
214,Founders Brewing Company,Founders Imperial Stout,Russian Imperial Stout,10.50% ABV,4.33,7226,13
79,Fremont Brewing Company,Bourbon Barrel Aged Abominable: Coffee And Cinnamon,American Strong Ale,14.00% ABV,4.44,520,160
126,Fremont Brewing Company,Bourbon Barrel Aged Dark Star: Coffee Edition,American Double / Imperial Stout,14.50% ABV,4.39,368,116
160,Fremont Brewing Company,Brew 1000 - Bourbon Barrel Aged,English Barleywine,13.10% ABV,4.36,72,72
179,Fremont Brewing Company,Bourbon Abominable Winter Ale,American Strong Ale,14.00% ABV,4.35,893,36
28,Funky Buddha Brewery,Morning Wood,American Porter,12.00% ABV,4.53,323,144
92,Funky Buddha Brewery,Maple Bacon Coffee Porter,American Porter,6.40% ABV,4.42,1370,55
95,Funky Buddha Brewery,Last Snow,American Porter,6.50% ABV,4.42,1252,46
123,Funky Buddha Brewery,Wide Awake It's Morning,American Double / Imperial Stout,10.50% ABV,4.4,227,143
141,Funky Buddha Brewery,Snowed In - Bourbon Barrel Aged,American Double / Imperial Stout,11.00% ABV,4.38,117,76
13,Goose Island Beer Company,Bourbon County Brand Coffee Stout,American Double / Imperial Stout,13.40% ABV,4.58,6554,2
16,Goose Island Beer Company,Rare Bourbon County Brand Stout (2015),American Double / Imperial Stout,14.50% ABV,4.56,421,167
39,Goose Island Beer Company,Bourbon County Brand Stout,American Double / Imperial Stout,13.80% ABV,4.5,11284,69
47,Goose Island Beer Company,Bourbon County Brand Barleywine Ale,English Barleywine,12.10% ABV,4.48,4684,136
246,Grassroots Brewing,Grassroots Brother Soign?,Saison / Farmhouse Ale,5.00% ABV,4.31,1089,25
235,Great Lakes Brewing Company,Great Lakes Barrel-Aged Blackout Stout,Russian Imperial Stout,9.50% ABV,4.32,1742,124
153,Grimm Artisanal Ales,Afterimage,American Double / Imperial IPA,8.00% ABV,4.36,165,119
198,Grimm Artisanal Ales,Tesseract,American Double / Imperial IPA,8.00% ABV,4.34,233,125
83,Hair of the Dog Brewing Company / Brewery and Tasting Room,Adam From The Wood,Old Ale,12.00% ABV,4.43,859,40
127,Hair of the Dog Brewing Company / Brewery and Tasting Room,Matt,American Strong Ale,11.50% ABV,4.39,787,80
21,Hill Farmstead Brewery,Abner,American Double / Imperial IPA,8.20% ABV,4.56,2351,111
31,Hill Farmstead Brewery,Ann,Saison / Farmhouse Ale,6.50% ABV,4.52,267,154
33,Hill Farmstead Brewery,Double Galaxy,American Double / Imperial IPA,8.00% ABV,4.51,1029,52
40,Hill Farmstead Brewery,Society & Solitude #4,American Double / Imperial IPA,8.00% ABV,4.49,878,27
48,Hill Farmstead Brewery,Ephraim,American Double / Imperial IPA,10.50% ABV,4.48,879,74
50,Hill Farmstead Brewery,Double Citra,American Double / Imperial IPA,8.00% ABV,4.48,1520,54
66,Hill Farmstead Brewery,Susan,American IPA,6.20% ABV,4.45,1404,37
67,Hill Farmstead Brewery,Everett Porter,American Porter,7.50% ABV,4.45,2302,109
76,Hill Farmstead Brewery,Society & Solitude #5,American Double / Imperial IPA,8.10% ABV,4.44,1223,35
140,Hill Farmstead Brewery,Edward,American Pale Ale (APA),5.20% ABV,4.38,2269,103
145,Hill Farmstead Brewery,Juicy,Saison / Farmhouse Ale,7.40% ABV,4.37,266,146
176,Hill Farmstead Brewery,Society & Solitude #6,American Double / Imperial IPA,8.10% ABV,4.35,534,138
186,Hill Farmstead Brewery,Birth Of Tragedy,American Porter,9.00% ABV,4.34,1071,44
190,Hill Farmstead Brewery,Aaron,English Barleywine,NA,4.34,283,88
191,Hill Farmstead Brewery,What Is Enlightenment?,American Pale Ale (APA),5.40% ABV,4.34,825,17
193,Hill Farmstead Brewery,Beyond Good And Evil,American Double / Imperial Stout,NA,4.34,507,126
200,Hill Farmstead Brewery,Damon (Bourbon Barrel Aged),Russian Imperial Stout,10.50% ABV,4.33,606,175
201,Hill Farmstead Brewery,Citra Pale Ale,American Pale Ale (APA),5.40% ABV,4.33,902,22
219,Hill Farmstead Brewery,Nelson Single Hop,American Pale Ale (APA),5.20% ABV,4.32,407,146
236,Hill Farmstead Brewery,Civil Disobedience #15,Saison / Farmhouse Ale,11.00% ABV,4.32,149,102
249,Hill Farmstead Brewery,Genealogy Of Morals (Bourbon Barrel Aged),American Double / Imperial Stout,10.70% ABV,4.31,405,119
217,J. Wakefield Brewing,Miami Madness,Berliner Weissbier,3.50% ABV,4.32,107,72
97,Jackie O's Pub & Brewery,Bourbon Barrel Champion Ground,American Double / Imperial Stout,11.00% ABV,4.42,193,125
121,Jackie O's Pub & Brewery,Oro Negro,American Double / Imperial Stout,10.50% ABV,4.4,393,155
157,Jackie O's Pub & Brewery,Bourbon Barrel Black Maple,American Porter,11.00% ABV,4.36,738,163
58,Jester King Brewery,Atrial Rubicite,American Wild Ale,5.80% ABV,4.47,1521,34
184,Jester King Brewery,Montmorency Vs Balaton,American Wild Ale,6.70% ABV,4.34,545,113
118,Kane Brewing Company,Sunday Brunch,American Porter,9.20% ABV,4.4,241,88
22,Kern River Brewing Company,Citra Double IPA,American Double / Imperial IPA,8.00% ABV,4.55,1565,115
49,Kuhnhenn Brewing Company,Kuhnhenn Bourbon Barrel Fourth Dementia,Old Ale,13.50% ABV,4.48,1791,120
152,Kuhnhenn Brewing Company,Kuhnhenn Raspberry Eisbock,Eisbock,15.50% ABV,4.37,1161,128
242,Kuhnhenn Brewing Company,Kuhnhenn Bourbon Barrel Barley Wine,English Barleywine,14.50% ABV,4.31,684,58
187,La Cumbre Brewing Company,Project Dank,American IPA,7.50% ABV,4.34,707,173
234,La Cumbre Brewing Company,Elevated IPA,American IPA,7.20% ABV,4.32,1217,51
130,Lagunitas Brewing Company,Born Yesterday Pale Ale,American Pale Ale (APA),6.50% ABV,4.39,1602,100
229,Lagunitas Brewing Company,Lagunitas Sucks (Brown Shugga Substitute Ale),American Double / Imperial IPA,7.85% ABV,4.32,9785,9
19,Lawson's Finest Liquids,Sip Of Sunshine,American Double / Imperial IPA,8.00% ABV,4.56,3411,117
23,Lawson's Finest Liquids,Double Sunshine IPA,American Double / Imperial IPA,8.00% ABV,4.54,1987,104
30,Lawson's Finest Liquids,Triple Sunshine IPA,American Double / Imperial IPA,10.50% ABV,4.52,505,133
167,Live Oak Brewing Company,Live Oak HefeWeizen,Hefeweizen,5.20% ABV,4.35,1275,118
143,Logsdon Farmhouse Ales,Peche 'n Brett,Saison / Farmhouse Ale,10.00% ABV,4.38,1093,38
6,Maine Beer Company,Dinner,American Double / Imperial IPA,8.20% ABV,4.64,1472,49
206,Maine Beer Company,Lunch,American IPA,7.00% ABV,4.33,4517,156
203,Midnight Sun Brewing Company,Arctic Devil Barley Wine,English Barleywine,13.20% ABV,4.33,1232,112
245,Midnight Sun Brewing Company,Sloth - Belgian-Style Imperial Stout,Russian Imperial Stout,10.20% ABV,4.31,76,134
188,Minneapolis Town Hall Brewery,Masala Mama India Pale Ale,American IPA,6.00% ABV,4.34,1328,158
244,Minneapolis Town Hall Brewery,Three Hour Tour,Milk / Sweet Stout,6.10% ABV,4.31,282,180
209,Modern Times Beer,Monsters Park - Bourbon Barrel Aged With Coconut And Cacao Nibs,American Double / Imperial Stout,13.00% ABV,4.33,141,47
64,New England Brewing Company,Fuzzy Baby Ducks IPA,American IPA,6.20% ABV,4.45,614,162
135,New England Brewing Company,Coriolis,American Double / Imperial IPA,8.20% ABV,4.38,410,130
166,New Glarus Brewing Company,Wisconsin Belgian Red,Fruit / Vegetable Beer,4.00% ABV,4.35,3283,189
170,New Glarus Brewing Company,R&D Vintage 2014,American Wild Ale,6.00% ABV,4.35,292,130
197,New Glarus Brewing Company,Serendipity,Fruit / Vegetable Beer,4.00% ABV,4.34,2555,86
202,New Glarus Brewing Company,Raspberry Tart,Fruit / Vegetable Beer,4.00% ABV,4.33,3573,186
137,Noble Ale Works,Citra Showers,American Double / Imperial IPA,8.80% ABV,4.38,403,150
204,North Coast Brewing Company,Old Stock Cellar Reserve (Aged In Bourbon Barrels),Old Ale,13.16% ABV,4.33,949,107
207,Odd Side Ales,Hipster Brunch Stout,American Double / Imperial Stout,10.00% ABV,4.33,433,151
177,Olde Hickory Brewery,Omega Point,English Barleywine,10.00% ABV,4.35,358,138
196,Olde Hickory Brewery,The Event Horizon,American Double / Imperial Stout,8.50% ABV,4.34,1557,89
210,Oskar Blues Grill & Brew,Ten FIDY,Russian Imperial Stout,10.50% ABV,4.33,9272,65
125,Other Half Brewing Company,All Green Everything,American Double / Imperial IPA,10.50% ABV,4.39,746,181
248,Other Half Brewing Company,Mosaic IPA,American IPA,7.20% ABV,4.31,252,102
168,Ozark Beer Company,BDCS,American Double / Imperial Stout,10.20% ABV,4.35,88,47
241,Parish Brewing Company,Ghost In The Machine,American Double / Imperial IPA,8.00% ABV,4.31,301,125
112,Peg's Cantina & Brew Pub,Peg's G.O.O.D. RareR D.O.S.,American Double / Imperial Stout,10.00% ABV,4.4,680,18
128,Peg's Cantina & Brew Pub,Pallet 1,American Double / Imperial Stout,NA,4.39,196,122
180,Peg's Cantina & Brew Pub,Nooner Batch 10,American Double / Imperial Stout,NA,4.35,141,84
195,Peg's Cantina & Brew Pub,&+,American Double / Imperial Stout,10.50% ABV,4.34,143,94
231,Peg's Cantina & Brew Pub,Crank IPA,American IPA,7.00% ABV,4.32,407,129
108,Pelican Pub & Brewery,Mother Of All Storms,English Barleywine,14.00% ABV,4.4,1788,127
14,Perennial Artisan Ales,Barrel-Aged Abraxas,American Double / Imperial Stout,11.00% ABV,4.57,1122,191
149,Perennial Artisan Ales,Abraxas,American Double / Imperial Stout,10.00% ABV,4.37,1988,81
86,Perrin Brewery,No Rules,American Porter,15.00% ABV,4.43,530,26
154,Pipeworks Brewing Company,Sure Bet,American Double / Imperial IPA,9.50% ABV,4.36,447,142
163,Pipeworks Brewing Company,Spotted Puffer,American Double / Imperial IPA,9.50% ABV,4.36,225,106
230,Pipeworks Brewing Company,Pipeworks / 4 Hands Square Grouper,American Double / Imperial IPA,NA,4.32,636,147
240,Port Brewing,Older Viscosity,American Double / Imperial Stout,12.00% ABV,4.31,2552,166
54,Prairie Artisan Ales,BOMB!,American Double / Imperial Stout,13.00% ABV,4.47,4870,159
138,Prairie Artisan Ales,Prairie Pirate Bomb!,American Double / Imperial Stout,14.00% ABV,4.38,1475,23
212,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,Ayinger Celebrator Doppelbock,Doppelbock,6.70% ABV,4.33,6094,61
4,Russian River Brewing Company,Pliny The Younger,American Double / Imperial IPA,11.00% ABV,4.66,2781,182
11,Russian River Brewing Company,Pliny The Elder,American Double / Imperial IPA,8.00% ABV,4.6,13299,97
41,Russian River Brewing Company,Supplication,American Wild Ale,7.00% ABV,4.49,5846,8
62,Russian River Brewing Company,Beatification,American Wild Ale,5.50% ABV,4.46,2447,140
111,Russian River Brewing Company,Consecration,American Wild Ale,10.00% ABV,4.4,4908,1
113,Russian River Brewing Company,Temptation,American Wild Ale,7.50% ABV,4.4,3424,192
233,Russian River Brewing Company,Blind Pig IPA,American IPA,6.10% ABV,4.32,5465,6
171,Sante Adairius Rustic Ales,West Ashley,American Wild Ale,7.30% ABV,4.35,755,152
189,Sante Adairius Rustic Ales,Saison Bernice,Saison / Farmhouse Ale,6.50% ABV,4.34,666,138
105,Side Project Brewing,Fuzzy,American Wild Ale,8.00% ABV,4.41,417,113
120,Side Project Brewing,Framboise Du Fermier,Saison / Farmhouse Ale,8.00% ABV,4.4,142,84
144,Side Project Brewing,Saison Du Fermier,Saison / Farmhouse Ale,7.00% ABV,4.37,552,122
161,Societe Brewing Company,The Pupil,American IPA,7.80% ABV,4.36,788,170
100,Stone Brewing Company,Imperial Russian Stout - Bourbon Barrel Aged,Russian Imperial Stout,11.50% ABV,4.41,1046,39
124,Stone Brewing Company,Stone Enjoy By IPA,American Double / Imperial IPA,9.40% ABV,4.39,10023,5
175,Stone Brewing Company,Stone Enjoy By Unfiltered IPA,American Double / Imperial IPA,9.40% ABV,4.35,118,129
194,Stone Brewing Company,Stone Imperial Russian Stout,Russian Imperial Stout,10.60% ABV,4.34,7982,67
52,Surly Brewing Company,Todd The Axe Man,American IPA,7.20% ABV,4.48,1303,77
59,Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,9.00% ABV,4.46,4199,184
102,Surly Brewing Company,Darkness,Russian Imperial Stout,10.30% ABV,4.41,3428,176
5,The Alchemist,Heady Topper,American Double / Imperial IPA,8.00% ABV,4.66,11816,60
17,The Alchemist,Focal Banger,American IPA,7.00% ABV,4.56,1723,45
61,The Bruery,Black Tuesday,American Double / Imperial Stout,19.20% ABV,4.46,3497,153
115,The Bruery,Chocolate Rain,American Double / Imperial Stout,18.50% ABV,4.4,2415,103
174,The Bruery,Grey Monday,American Double / Imperial Stout,19.50% ABV,4.35,1518,30
215,The Bruery,Melange No. 3,American Strong Ale,15.50% ABV,4.33,1755,85
243,The Bruery,Mocha Wednesday,American Double / Imperial Stout,19.20% ABV,4.31,1018,180
131,The Lone Pint Brewery,Yellow Rose,American IPA,6.80% ABV,4.39,1297,42
36,The Lost Abbey,Duck Duck Gooze,American Wild Ale,7.00% ABV,4.5,1551,87
63,The Lost Abbey,Cable Car,American Wild Ale,7.00% ABV,4.46,858,75
237,The Lost Abbey,Box Set Track #10 - Bat Out Of Hell,American Double / Imperial Stout,13.50% ABV,4.31,671,173
227,Thirsty Dog Brewing Company,Wulver,Scotch Ale / Wee Heavy,12.00% ABV,4.32,1482,55
8,Three Floyds Brewing Company,Bourbon Barrel Aged Vanilla Bean Dark Lord,Russian Imperial Stout,15.00% ABV,4.61,1327,91
27,Three Floyds Brewing Company,Zombie Dust,American Pale Ale (APA),6.20% ABV,4.53,9117,7
51,Three Floyds Brewing Company,Bourbon Barrel Aged Dark Lord Imperial Stout,Russian Imperial Stout,15.00% ABV,4.48,703,53
80,Three Floyds Brewing Company,Permanent Funeral,American Double / Imperial IPA,10.50% ABV,4.43,2566,95
122,Three Floyds Brewing Company,Dreadnaught IPA,American Double / Imperial IPA,9.50% ABV,4.4,5738,11
2,Toppling Goliath Brewing Company,Kentucky Brunch Brand Stout,American Double / Imperial Stout,12.00% ABV,4.69,483,172
3,Toppling Goliath Brewing Company,Mornin' Delight,American Double / Imperial Stout,12.00% ABV,4.68,760,33
18,Toppling Goliath Brewing Company,King Sue,American Double / Imperial IPA,8.00% ABV,4.56,1208,26
32,Toppling Goliath Brewing Company,PseudoSue,American Pale Ale (APA),5.80% ABV,4.51,3271,124
73,Toppling Goliath Brewing Company,Assassin Imperial Stout,American Double / Imperial Stout,12.00% ABV,4.44,974,179
81,Toppling Goliath Brewing Company,Sosus,American Double / Imperial IPA,8.00% ABV,4.43,1048,22
169,Toppling Goliath Brewing Company,XHOPS (Gold Label),American IPA,NA,4.35,96,92
211,Tr?egs Brewing Company,Tr?egs Nugget Nectar,American Amber / Red Ale,7.50% ABV,4.33,7934,64
1,Tree House Brewing Company,Good Morning,American Double / Imperial Stout,8.40% ABV,4.71,891,57
10,Tree House Brewing Company,Julius,American IPA,6.80% ABV,4.6,2264,105
12,Tree House Brewing Company,King Julius,American Double / Imperial IPA,8.30% ABV,4.59,267,144
24,Tree House Brewing Company,Green,American IPA,7.60% ABV,4.54,1239,50
25,Tree House Brewing Company,Juice Machine,American Double / Imperial IPA,8.20% ABV,4.54,183,134
35,Tree House Brewing Company,In Perpetuity,American IPA,6.70% ABV,4.5,273,151
38,Tree House Brewing Company,Alter Ego,American IPA,6.80% ABV,4.5,828,31
56,Tree House Brewing Company,Haze,American Double / Imperial IPA,8.20% ABV,4.47,969,28
70,Tree House Brewing Company,Curiosity Twenty Two,American IPA,7.00% ABV,4.45,182,106
103,Tree House Brewing Company,Double Shot - Sumatra Mandheling,American Stout,7.80% ABV,4.41,347,123
114,Tree House Brewing Company,Double Shot,American Stout,7.60% ABV,4.4,514,113
223,Tree House Brewing Company,Very Green,American Double / Imperial IPA,8.60% ABV,4.32,109,43
26,Trillium Brewing Company,Artaic,American Double / Imperial IPA,8.50% ABV,4.54,583,177
42,Trillium Brewing Company,Galaxy Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.49,872,183
65,Trillium Brewing Company,Double Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.45,628,139
78,Trillium Brewing Company,Upper Case,American Double / Imperial IPA,9.00% ABV,4.44,386,126
84,Trillium Brewing Company,Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.43,1282,32
88,Trillium Brewing Company,Double Dry Hopped Congress Street,American IPA,7.20% ABV,4.43,448,114
93,Trillium Brewing Company,Congress Street IPA,American IPA,7.20% ABV,4.42,1195,27
94,Trillium Brewing Company,Headroom Double IPA,American Double / Imperial IPA,8.00% ABV,4.42,175,110
148,Trillium Brewing Company,Mosaic Dry Hopped Fort Point,American Pale Ale (APA),6.60% ABV,4.37,383,114
172,Trillium Brewing Company,Vicinity,American Double / Imperial IPA,8.00% ABV,4.35,759,185
192,Trillium Brewing Company,Double Dry Hopped Sleeper Street IPA,American IPA,7.10% ABV,4.34,277,102
199,Trillium Brewing Company,Melcher Street IPA,American IPA,7.30% ABV,4.33,594,154
226,Trillium Brewing Company,Heavy Mettle,American Double / Imperial IPA,9.30% ABV,4.32,395,99
247,Unibroue,La Fin Du Monde,Tripel,9.00% ABV,4.31,9586,71
250,Weisses Br?uhaus G. Schneider & Sohn GmbH,Schneider Weisse Tap 6 Unser Aventinus,Weizenbock,8.20% ABV,4.31,4249,59
181,Westbrook Brewing Company,Mexican Cake,American Double / Imperial Stout,10.50% ABV,4.35,2320,90
208,Willoughby Brewing,Nut Smasher,American Double / Imperial Stout,11.00% ABV,4.33,180,108
